id,class
194365,9976.046283248812
194366,47207.432044556364
194367,71896.32428101078
194368,27939.835683550686
194369,65990.03611128172
194370,63825.458712778054
194371,-6263.502576920204
194372,68025.34922228847
194373,60602.14041618444
194374,55724.98252984509
194375,73752.83950546896
194376,47286.7811221648
194377,53675.4551758375
194378,52285.34546929784
194379,2891.9133505937643
194380,-390.80880959285423
194381,64299.59504289972
194382,64494.44830316631
194383,37497.244713108055
194384,26240.746117103845
194385,44436.860181441996
194386,22551.963899363764
194387,65557.05526268296
194388,13528.025289014913
194389,18975.083267674316
194390,64815.148494108114
194391,38900.92073191516
194392,40513.36004510615
194393,17095.797864550725
194394,57144.368214569055
194395,34011.822219011374
194396,62033.092396532185
194397,46022.47313629184
194398,27953.748073893134
194399,52583.80723978393
194400,63183.75954391109
194401,74141.2992313928
194402,74310.46539855516
194403,68619.74875375396
194404,54500.06040400127
194405,31923.15999019053
194406,70351.83109030081
194407,3152.7452844516374
194408,61067.09248853708
194409,54050.98126201378
194410,75312.98716993304
194411,70801.26234182948
194412,53163.525057314895
194413,37102.60580426548
194414,9536.220509489533
194415,4589.830458393786
194416,20910.94641491957
194417,21649.580300150905
194418,49521.20097114518
194419,71576.20147913415
194420,22834.23491956247
194421,33664.30232004216
194422,57640.040463407524
194423,25516.44579173904
194424,66773.94161272002
194425,-28692.774652861524
194426,51432.17670077691
194427,12028.150439942721
194428,35156.953461214434
194429,56994.60645905882
194430,58369.80676606903
194431,62077.178230750374
194432,-9722.14717039559
194433,74481.51219715504
194434,74172.34853995778
194435,34696.4533043229
194436,34632.35232059844
194437,62842.59089040989
194438,9912.04575134907
194439,56877.72633525869
194440,69400.67105162283
194441,45048.83523371862
194442,-9526.39526393544
194443,25526.745691701304
194444,57766.55980922468
194445,63020.51672420371
194446,22732.54929595068
194447,39026.00927036861
194448,17044.788641878404
194449,69351.17216953356
194450,55477.66971837729
194451,56529.097136893775
194452,30233.370526062325
194453,66944.62215491431
194454,68219.9918266721
194455,43607.123682642356
194456,38721.15232335916
194457,14987.383588951547
194458,36484.599647522904
194459,9268.555609046482
194460,45942.77229937026
194461,72691.55852496345
194462,76487.59162851004
194463,3262.484851640649
194464,44703.18382427748
194465,61979.21447737329
194466,41953.94759878004
194467,35099.076319226995
194468,49270.76858674269
194469,4534.442825776059
194470,15520.986464685295
194471,48146.32007758785
194472,52056.02833890822
194473,40236.34765756037
194474,35174.2861866951
194475,59133.978699252475
194476,40395.46969871456
194477,64044.72319985181
194478,67324.3800353324
194479,63389.94373398414
194480,62370.70556279598
194481,13711.526641032659
194482,60526.02423555637
194483,69119.66390049504
194484,52950.59709858848
194485,71335.2647477598
194486,70882.12121630693
194487,-7490.520933291875
194488,52807.91121474281
194489,28232.523523238953
194490,23789.984115084633
194491,14195.395718123764
194492,38620.71242409013
194493,35776.18391381204
194494,-5791.778215277474
194495,28138.663863688707
194496,55287.28044425091
194497,30107.192970602307
194498,61458.19123928249
194499,56068.07744467957
194500,53177.42952420097
194501,59007.55491317017
194502,62826.5558855501
194503,61603.90555222239
194504,16980.889560947195
194505,60816.177844406106
194506,65313.78663704591
194507,34532.48107706243
194508,61487.06500975788
194509,32033.82353690453
194510,62847.781877697445
194511,45093.52792207571
194512,11115.65063232975
194513,69164.23247145722
194514,6144.404679980595
194515,36075.81223228853
194516,43020.93120481772
194517,51338.785442482214
194518,62286.89223385975
194519,31299.823793007992
194520,34159.01219690591
194521,34558.12177476287
194522,49923.84618536988
194523,31836.37993846461
194524,67143.88690858148
194525,27714.067225086503
194526,5793.403106560465
194527,31389.689187786076
194528,53667.1656958526
194529,46063.80915310932
194530,63507.39456756925
194531,48168.63083920814
194532,46819.12140077958
194533,-21418.95650054468
194534,36864.2323388285
194535,43672.19413338415
194536,45079.89550127648
194537,50967.59340968216
194538,63005.70277575776
194539,26931.255551695824
194540,46157.01941174967
194541,11525.478477484547
194542,67081.52642110595
194543,48036.37920438871
194544,47605.39045515051
194545,31386.63405649038
194546,38033.14510015538
194547,71553.78122816514
194548,14296.849486419465
194549,48713.36864383146
194550,33183.64371921867
194551,43910.16546131438
194552,36823.222334474325
194553,64588.69844977558
194554,66737.91910463246
194555,19701.8982211696
194556,22501.21756060142
194557,54254.63272243738
194558,52526.533531111665
194559,64510.88062318647
194560,47215.52792828996
194561,72907.01237053657
194562,56886.76164364908
194563,65797.00556522887
194564,67799.68467756128
194565,53226.24167020153
194566,62706.666895427275
194567,31490.892645599786
194568,19419.709729014896
194569,33347.6296727024
194570,37758.21471365169
194571,46994.05325732427
194572,50606.890969939064
194573,51979.97179956641
194574,57849.16050505359
194575,69695.67669107066
194576,27925.921391215175
194577,17911.014371793717
194578,72855.92913320102
194579,33156.99263671925
194580,16597.818554272875
194581,22128.92079488747
194582,77116.68330792943
194583,47944.413788131904
194584,27726.57575401012
194585,-4965.7030832935125
194586,64851.47762963036
194587,31638.422014832962
194588,6334.411360505968
194589,71021.28057493642
194590,67113.97370868735
194591,17748.788813841995
194592,-13158.45771909412
194593,34726.53150423197
194594,69578.60277083283
194595,53522.09767316561
194596,50077.312460981775
194597,28340.021006689407
194598,12447.035298970528
194599,52383.23584756069
194600,8899.679581575561
194601,70930.8845349946
194602,41134.2337053027
194603,49473.11947956635
194604,24412.158659244422
194605,43235.42604489345
194606,-1844.4253736883402
194607,36254.342498395126
194608,36921.80887595052
194609,56843.55569991656
194610,52084.22007428063
194611,67357.04234210821
194612,67134.36178264813
194613,67140.68917668052
194614,53866.99870346766
194615,20151.671076151542
194616,63643.6125263907
194617,71462.20474733552
194618,34202.15552622359
194619,30167.89164720103
194620,58446.180632233154
194621,59363.97856840491
194622,59523.10581100918
194623,54891.42006397527
194624,65928.2874813932
194625,42632.144041307736
194626,57298.96762789041
194627,47606.25784671446
194628,33555.18974310765
194629,7094.836834188085
194630,75452.47921527736
194631,42608.120492367074
194632,34648.59988481505
194633,-10203.304574852344
194634,35754.0448409426
194635,29610.338024772704
194636,50191.98933254788
194637,47769.07547121309
194638,63160.97278991062
194639,43839.86325770896
194640,69062.46625418821
194641,46709.377094794996
194642,63332.31324834982
194643,45987.06729816459
194644,39983.483314486686
194645,-21266.12081565382
194646,74105.54193464294
194647,1511.7875638399273
194648,57484.89188581891
194649,21160.906222925056
194650,70352.33153729048
194651,70975.44759292621
194652,-2302.288825463038
194653,59533.37505803676
194654,55248.68483665353
194655,19590.03364406107
194656,58268.191535002086
194657,38329.41180073237
194658,-1799.9350145803764
194659,52305.83770769648
194660,66678.92809012858
194661,62438.72742919577
194662,63695.77219190914
194663,51801.46141314879
194664,57881.33145836787
194665,23159.074924228247
194666,22401.577696949244
194667,64057.77753062127
194668,35115.72787503153
194669,71403.3071084721
194670,43148.25112644443
194671,60141.48954754975
194672,77953.91028881958
194673,46507.96650446579
194674,36725.83287875308
194675,65123.948063306976
194676,53987.38577234093
194677,58732.43387739686
194678,49795.560828047805
194679,55007.0816043783
194680,27591.36902402481
194681,49534.09182153735
194682,58527.30770207243
194683,60761.79875540687
194684,39545.57375611877
194685,21264.17826098064
194686,38915.335246695206
194687,33130.38743260922
194688,54757.11490247771
194689,64691.72235666355
194690,56516.12046690751
194691,40670.22375790449
194692,40466.141534124035
194693,22770.258444117848
194694,7758.736035672482
194695,55098.94038802199
194696,60563.00625315029
194697,72811.30482754298
194698,22610.776004982647
194699,56650.35760040535
194700,28613.308856478892
194701,32931.26333852671
194702,63202.42374110315
194703,48571.376292426605
194704,48871.77029032679
194705,63854.43878654996
194706,8842.947954678442
194707,34783.265155062545
194708,15681.135407284368
194709,53736.295616651885
194710,63717.23830557661
194711,62358.85714916745
194712,57885.98457268672
194713,63282.346973180305
194714,37573.96140616201
194715,58523.53238914767
194716,36235.91220326768
194717,67128.16338717658
194718,61968.479579600506
194719,27606.649819823913
194720,36513.98978149984
194721,59518.890918453224
194722,11261.440539751668
194723,62733.366283960175
194724,69349.07823619945
194725,6230.38430923596
194726,-18800.36337678833
194727,6939.668453062419
194728,28531.397505023982
194729,21622.54305025097
194730,42565.75659154076
194731,45040.24652362289
194732,42924.7405069801
194733,32088.211242993362
194734,53629.76279272325
194735,34154.28632031847
194736,63547.61521591898
194737,67669.90729201445
194738,33885.69255650323
194739,45932.97269987222
194740,71125.02626975207
194741,55543.925238760654
194742,56634.73569492018
194743,2700.0400649737567
194744,31420.137847327627
194745,51604.583313301206
194746,68211.88045155443
194747,47216.683123769704
194748,78432.80803219043
194749,24916.579947067425
194750,66241.71613019612
194751,30375.387783335056
194752,51056.251748284325
194753,41570.10220597219
194754,62657.3993134615
194755,12460.620591869112
194756,59397.406661340035
194757,66711.66875433084
194758,57384.01895501278
194759,63426.463212389965
194760,48832.83756625932
194761,18008.225990363862
194762,67441.16110240389
194763,12933.56320164539
194764,10335.202162188943
194765,56523.243553291075
194766,12635.488876528107
194767,78366.85013020504
194768,33395.28077126341
194769,70419.85720598092
194770,52351.5066474583
194771,51767.17372525949
194772,36266.187470451
194773,69381.03494972456
194774,51822.9522904302
194775,30461.92207541736
194776,67871.37246736977
194777,58555.3495833138
194778,65526.829828615766
194779,20.26534438552335
194780,36512.99582249252
194781,5023.34254839737
194782,-1929.3007906349376
194783,2318.019527428318
194784,48643.60234510293
194785,46310.058164876886
194786,47138.488905500155
194787,70604.13289696118
194788,70889.77440419327
194789,22042.146634151693
194790,50249.57670401083
194791,62150.15763999801
194792,56109.89703645604
194793,22152.039145180956
194794,25595.85796850454
194795,-4664.055978921708
194796,30425.76032533869
194797,68086.68385527702
194798,17847.55055084359
194799,60368.76337780384
194800,21013.20371105615
194801,74241.60239872849
194802,62172.44217487052
194803,31591.61722502904
194804,-16040.344501078129
194805,71717.87511431472
194806,51078.91085705953
194807,34878.015725761186
194808,7451.260921956971
194809,53697.921292578336
194810,73258.51553254575
194811,44713.04523050785
194812,68199.12061641132
194813,65133.05235728389
194814,68891.27381758345
194815,64570.336232353
194816,74265.7762115444
194817,39253.55661790259
194818,66758.42239665473
194819,57646.56394521007
194820,8406.870307972655
194821,6170.609923483338
194822,51020.60010280134
194823,52912.78522778675
194824,51456.142111725174
194825,64627.30756382365
194826,-257.17400589957833
194827,43181.29179395363
194828,-3086.1448284047656
194829,68417.26251397422
194830,14598.396047311835
194831,71977.90376911685
194832,42735.25274474034
194833,55699.868802241515
194834,5150.808414510917
194835,68338.57757621957
194836,54462.08497724775
194837,47548.490257327445
194838,60529.17889776267
194839,54584.0568275447
194840,34224.85783446627
194841,61231.48643274512
194842,76420.76460464997
194843,64268.721017549746
194844,57679.793599303346
194845,54955.17798086628
194846,64451.732076371554
194847,-32286.46937036817
194848,11871.659287945833
194849,35086.07366249431
194850,-9181.007631452754
194851,49372.33021885203
194852,79729.72557521984
194853,65744.12701206002
194854,-5208.495208901819
194855,20631.016624220647
194856,54383.441213569604
194857,14405.513501750771
194858,62519.64219425293
194859,68515.68777495669
194860,24094.867380237672
194861,66575.64503157372
194862,56134.56846476067
194863,51687.05744701438
194864,43688.358945137355
194865,69571.1484451131
194866,-7161.190561848227
194867,67828.17954241997
194868,69446.39297979744
194869,35694.7990761986
194870,77668.42108571809
194871,26761.74355833186
194872,66821.19400065392
194873,36618.63396947831
194874,41560.19151418982
194875,39911.7929754816
194876,73221.6345487414
194877,7775.6895133336075
194878,76259.38253243826
194879,6754.033189252485
194880,68424.40413522674
194881,72307.0203827247
194882,45928.601170339156
194883,38068.86507591745
194884,26617.57433833508
194885,-5835.034276517574
194886,62940.776599569246
194887,41561.80862808833
194888,47420.29515734967
194889,67943.03653934086
194890,27888.35835946817
194891,56651.088333444204
194892,-38580.94739829004
194893,56059.9030643017
194894,51640.738493716344
194895,67919.61540948646
194896,32450.372439393308
194897,69894.66717834864
194898,27492.806276984047
194899,2726.2078702072613
194900,71177.44882529741
194901,13499.404438214842
194902,56427.43257149216
194903,55196.19886308769
194904,-2282.7242143177427
194905,50411.73019743152
194906,22400.549841911066
194907,62608.45978016127
194908,49371.544117419515
194909,71620.8570216815
194910,42401.80551432166
194911,34194.93234731769
194912,28428.083964406513
194913,38886.00065613398
194914,55533.820328854024
194915,2826.0327497259714
194916,34932.20877917064
194917,31816.699468643405
194918,25013.95430258289
194919,70223.96641100012
194920,74543.98181253113
194921,45877.397351814434
194922,40680.160580850206
194923,11074.678274181671
194924,46222.18707108311
194925,67458.79509603698
194926,26512.780893417075
194927,65667.8449536413
194928,32027.869599364232
194929,1332.0131114451215
194930,43626.33462291304
194931,69354.00988372229
194932,54020.385204103775
194933,24336.947257199325
194934,68018.78614106355
194935,-7480.183050552849
194936,69913.45648479741
194937,54042.50182008743
194938,57371.67497550137
194939,31635.973372890614
194940,49522.62526995782
194941,39416.150861569215
194942,32323.618602744304
194943,39767.78374230163
194944,48475.82882315712
194945,2894.411074562464
194946,73457.26948735025
194947,50371.19245837908
194948,68443.80285917735
194949,36933.41465469124
194950,7550.556654126383
194951,39865.43937676726
194952,3945.367112290114
194953,34179.209822095
194954,9830.77455244353
194955,66715.85487264069
194956,69209.1264089793
194957,25799.266758403275
194958,-36144.81204344914
194959,52875.07545628492
194960,65056.79016781179
194961,30730.667899482884
194962,24509.567288718186
194963,1864.9630085821263
194964,18305.891398565378
194965,32992.85300380923
194966,75112.5343566984
194967,46069.72043131478
194968,57625.24931363156
194969,9220.862308999058
194970,-10547.936369844247
194971,69870.84507486969
194972,12291.792016088963
194973,59591.850180330686
194974,46722.336906915996
194975,77639.7077078768
194976,62921.489557441324
194977,9829.84327721456
194978,-35886.33536638925
194979,76574.7040851349
194980,55258.36213710392
194981,42655.32657516794
194982,3877.24228187697
194983,8071.828454319388
194984,73132.17793770367
194985,61191.96474022558
194986,50022.83140960429
194987,28060.51594876172
194988,66972.9537112331
194989,23427.758205738384
194990,38407.253938084
194991,37419.61483234167
194992,59607.17109549837
194993,67880.70801284024
194994,19211.20026559988
194995,43649.93333771778
194996,26686.509752627462
194997,9014.70781778032
194998,31802.954638186842
194999,66279.54217712162
195000,56616.886776027735
195001,37428.113488026895
195002,53512.716807466466
195003,53032.891360072885
195004,28109.129364995286
195005,72819.30177236442
195006,57776.99107219605
195007,63111.608647944406
195008,42343.669941975735
195009,67031.5411430099
195010,67550.8445938197
195011,44272.28094670875
195012,35684.200932245236
195013,61058.689097369555
195014,22732.2962581357
195015,73849.16368859075
195016,59587.4194397293
195017,61129.347729878966
195018,-3033.529898141045
195019,27391.180932427756
195020,56294.013061278965
195021,-733.0266262623481
195022,65254.2448125002
195023,69013.11714070849
195024,68109.44333693897
195025,63436.396174564026
195026,34608.09445686685
195027,57300.29137307918
195028,34119.5053230389
195029,12712.267490669154
195030,57540.2886109082
195031,73992.04448928917
195032,62256.42348098429
195033,24751.617344779428
195034,17252.08432338806
195035,39056.518376426306
195036,47896.28819282586
195037,36872.59397112159
195038,67492.70285910461
195039,70521.73468090873
195040,38694.871469452046
195041,64395.38351822551
195042,35476.45220334688
195043,34442.458576020785
195044,54996.14133941149
195045,37267.45760732377
195046,41149.76417381223
195047,8714.220496510155
195048,62822.263878067955
195049,58158.40802351339
195050,58922.429265401326
195051,29274.446469080634
195052,29888.25470870966
195053,67514.23092410434
195054,21533.660070336424
195055,56405.745449135546
195056,54608.91367526213
195057,32891.45314027276
195058,56394.914497584105
195059,65691.98533546086
195060,-7887.576163842343
195061,-5255.449744076934
195062,68022.90572563652
195063,34343.194340423215
195064,61036.48483458534
195065,36455.70383302169
195066,54986.50012347847
195067,54746.687003530096
195068,55826.28419411089
195069,66778.46387043828
195070,70128.47486812994
195071,18994.582975499798
195072,22469.140628104098
195073,59932.44882524293
195074,50535.691744741984
195075,58374.91781110829
195076,50586.285760395695
195077,-8505.983786129393
195078,30977.492565629538
195079,54972.13788219914
195080,30051.35106689157
195081,46604.80790194636
195082,27952.574856598396
195083,55173.17862109281
195084,59698.957744057756
195085,26857.214266909286
195086,44510.58610167215
195087,31807.265951341484
195088,19579.11835918948
195089,43423.16073111491
195090,60433.3236966487
195091,41958.072812024504
195092,67684.74284206238
195093,64040.80945586832
195094,26726.03184317611
195095,-9948.291393843945
195096,61013.17944406625
195097,38656.753893271554
195098,-257.51617441745475
195099,49206.188326175325
195100,70939.69488104573
195101,65367.678297678474
195102,65541.5623804112
195103,67579.3267179681
195104,64621.21573293535
195105,44015.795458824374
195106,46270.33278401429
195107,54820.67206710111
195108,24278.43605936598
195109,-3999.825269632507
195110,54829.88040941721
195111,49657.504769235384
195112,26604.49927068362
195113,68369.23923417041
195114,71754.30659641232
195115,75593.13590284204
195116,58293.26877162373
195117,59596.09784094384
195118,28720.40399519587
195119,50931.928791861515
195120,39773.048523192294
195121,20827.934679306578
195122,53294.44130899757
195123,63416.70073295105
195124,68144.50571766822
195125,73238.98596142884
195126,38640.94128366094
195127,45585.292645862326
195128,37262.251942425035
195129,66047.24789131852
195130,64185.58911719825
195131,69473.52795015275
195132,-12080.121596133336
195133,44164.425711125135
195134,55287.19365592906
195135,22258.554616190027
195136,73479.46513911895
195137,33124.72089515021
195138,26398.72536818264
195139,652.2167918924242
195140,58290.947142682504
195141,65648.42794463784
195142,45260.83151825704
195143,59855.19597581681
195144,49520.28768311627
195145,72173.63981769886
195146,29453.284285241738
195147,13090.572789819445
195148,75871.04264165601
195149,42327.22801204212
195150,17144.947761161253
195151,52877.708224053495
195152,53087.79540127609
195153,-15987.330754359253
195154,46148.143956306856
195155,-2607.375923004467
195156,12820.543200224638
195157,7986.268688574433
195158,43658.20547880931
195159,40239.0158379511
195160,51641.611287205014
195161,28728.53465483524
195162,56081.735825615004
195163,33512.61714621121
195164,57197.84653087659
195165,35310.53931738576
195166,57994.22751088487
195167,67919.27324096859
195168,72448.48446580023
195169,68702.88898791373
195170,56392.96558658732
195171,54139.56474675238
195172,66044.94248509966
195173,77746.30595983658
195174,71483.26148634497
195175,7782.537420141511
195176,55037.017781244125
195177,71574.93522205483
195178,19315.75932987267
195179,62115.934254301246
195180,38928.00236008968
195181,65739.71726987232
195182,65692.9734655302
195183,73408.90062297555
195184,47519.204447875265
195185,61484.81018892396
195186,11082.494878203608
195187,51353.98600885738
195188,36139.09527580347
195189,43926.772132866085
195190,32908.443063108716
195191,46422.076114790514
195192,40083.08116587438
195193,60632.76316159405
195194,64352.416102649644
195195,52903.699111877475
195196,-14938.776889796834
195197,29426.620814918075
195198,55870.652541053016
195199,24686.926817584783
195200,56782.056710434146
195201,50146.7415214777
195202,74492.82850838918
195203,-2390.058425976429
195204,-10428.847643343732
195205,29670.32727523567
195206,50829.67954876693
195207,-12983.144925788045
195208,52110.46044273628
195209,5020.00727664819
195210,60149.31409300957
195211,40203.201326679904
195212,73410.9809794738
195213,45230.794545366894
195214,33244.24101452343
195215,39171.98775785277
195216,68841.49155482696
195217,65515.64811480371
195218,65716.055032623
195219,66798.04554582806
195220,63542.56611398654
195221,30919.086274191737
195222,41103.10847362364
195223,55133.075230394024
195224,30115.50536668999
195225,4611.699559259694
195226,65749.91885774722
195227,26565.555779273156
195228,72505.03396165092
195229,50332.277132791
195230,67636.48568856856
195231,35715.304019358475
195232,37756.29411017522
195233,65788.83333003707
195234,58090.06799303228
195235,29820.384721781593
195236,50452.13315779576
195237,49498.04721159907
195238,-6265.681573655922
195239,25381.122445811518
195240,43755.611822356004
195241,50912.69344493747
195242,44939.962790547404
195243,60193.37874526251
195244,64487.08685606858
195245,29685.87506551575
195246,66625.65603220416
195247,45663.087935470976
195248,50706.66337865265
195249,66337.42451406969
195250,63051.89377282187
195251,-6263.521258128807
195252,70876.56702716416
195253,54860.41956075793
195254,18306.42657129746
195255,44567.36909452174
195256,46459.962441973854
195257,13799.32883354742
195258,52524.39374192385
195259,51873.636380176526
195260,16889.030714786146
195261,73603.38210127875
195262,5649.999339248985
195263,45454.84613609547
195264,40248.22826165613
195265,53779.43122556107
195266,27689.603189526126
195267,64749.39771733666
195268,49208.95217237715
195269,49922.49923951877
195270,52819.05212830799
195271,44857.82741593383
195272,26757.40324961301
195273,-4537.747640889138
195274,67499.45475663757
195275,62363.942228067666
195276,68229.76031486504
195277,47784.26620083302
195278,-3448.3422697205096
195279,23594.906159821432
195280,42526.285834510345
195281,27708.898933148943
195282,16680.270203443244
195283,47372.187003082596
195284,37545.692003284115
195285,57838.44820651924
195286,25656.975533922203
195287,16164.921128471382
195288,58616.78058388829
195289,52155.56300699152
195290,39574.5374887893
195291,68631.15614413936
195292,61684.57088893
195293,23428.364884824958
195294,72179.42954232171
195295,44982.79554603342
195296,72118.12390383054
195297,-23463.213536669035
195298,59515.258164249826
195299,-6324.973161794245
195300,61753.748041065875
195301,47609.715861506294
195302,38181.70060000289
195303,24163.705896429252
195304,37736.08208025806
195305,13565.8364070924
195306,61175.53300566459
195307,62248.10709791491
195308,38361.47735839989
195309,44844.54987619724
195310,69893.22878615186
195311,23562.95283276029
195312,38456.413703039754
195313,65966.17452805582
195314,45672.571103156544
195315,41419.95726775052
195316,14998.688224750571
195317,59451.359314813744
195318,44264.43851821544
195319,42325.550883872434
195320,61849.13986888109
195321,58809.729552834295
195322,65105.76374516077
195323,3692.653055104427
195324,15103.105027868412
195325,66340.97941407189
195326,36790.72655987553
195327,31016.97685841145
195328,37752.98408688558
195329,-3749.314661471639
195330,60971.19915325334
195331,10674.997840286698
195332,63528.97874227306
195333,48754.93238599505
195334,69669.86216771929
195335,50338.340562148485
195336,26330.679775618017
195337,61292.4041005061
195338,22395.564188505057
195339,50725.54538329365
195340,20948.867054222617
195341,73089.9349142001
195342,32481.439803766087
195343,25938.947638771962
195344,53466.76610372821
195345,47048.71491880948
195346,40679.4375970792
195347,51503.4570652158
195348,48027.879802406766
195349,38351.71938584326
195350,50388.02607275732
195351,73655.55579701485
195352,65098.62991534127
195353,54931.04507332947
195354,67975.96623884654
195355,58790.820833461825
195356,22820.544555567205
195357,61475.45871841535
195358,59490.69742674893
195359,27478.69750432158
195360,22712.092818954494
195361,34327.318843529094
195362,56776.33792914357
195363,48611.34788926924
195364,37816.850669678766
195365,47202.98854909837
195366,30721.597958696075
195367,20301.184132936876
195368,29304.09160297783
195369,50778.283606521785
195370,71960.07787512243
195371,53579.40933489008
195372,6080.795421262272
195373,34786.762199972756
195374,66292.0225070673
195375,34951.68968344014
195376,69931.84661427746
195377,49467.29238018207
195378,56869.962996736635
195379,2317.2697758232243
195380,16167.260573079344
195381,64187.60868998105
195382,68110.22652920242
195383,50836.48975150986
195384,55257.85391621711
195385,-8769.857280327938
195386,39496.676468889695
195387,50697.10341833485
195388,24111.86120089935
195389,57038.61211325927
195390,60237.57771710353
195391,22476.363580239937
195392,15703.759377324954
195393,44457.79779617023
195394,62960.075876244344
195395,77819.47902451875
195396,45986.27169007994
195397,68884.69971021591
195398,-22341.373740862124
195399,49696.42895643134
195400,39035.792858458124
195401,69061.50893712183
195402,-18764.446709469892
195403,64445.776684460696
195404,49825.001148855314
195405,63027.60976181412
195406,23788.09979085205
195407,66472.73234439082
195408,58803.19745761715
195409,30587.54236536054
195410,36941.54107881058
195411,28205.32573348144
195412,33789.077901477925
195413,36927.88326370157
195414,-42820.477794214385
195415,7629.35007878812
195416,17769.544829485472
195417,15152.13109716354
195418,60311.693278511055
195419,46743.10959991068
195420,27935.906960534863
195421,44247.74171422003
195422,50377.92364830617
195423,53082.22815029789
195424,5272.279024743475
195425,70226.92487393506
195426,65559.045163034
195427,17165.017922865227
195428,19116.072388165165
195429,50447.28235309571
195430,70336.40556082642
195431,-8390.355758927297
195432,33258.31023130007
195433,36139.57049953565
195434,-12388.769299423322
195435,56562.8148811087
195436,47398.95932013262
195437,13695.969739312772
195438,17563.32292139111
195439,51835.793020499405
195440,68495.87396556046
195441,64174.1505896505
195442,31794.80212023435
195443,53601.502452000044
195444,40507.8714796626
195445,66563.52210392198
195446,70348.16508554528
195447,25818.845028168056
195448,52645.25691972207
195449,46454.90920719504
195450,58668.29346958501
195451,35294.853822669946
195452,18701.04231183976
195453,32299.965024200734
195454,29200.01076654531
195455,20883.109187328722
195456,33267.63645638665
195457,-28639.291477811756
195458,40618.04891971825
195459,46479.25585890794
195460,45863.86229693005
195461,13802.484557868447
195462,21506.898916522972
195463,32294.847512369044
195464,50626.62312177522
195465,40472.01500798715
195466,13638.064174863975
195467,47405.575688759796
195468,-742.5452781082131
195469,73622.7024907018
195470,62041.233696792275
195471,61802.85008578701
195472,68237.57037511421
195473,4842.360721491277
195474,33024.51712395018
195475,46342.253225458786
195476,9185.432627051137
195477,73011.58653406659
195478,56099.6386910826
195479,23238.79551041592
195480,68504.75145794544
195481,18282.142514981795
195482,20752.333527381532
195483,51332.47966717137
195484,51092.345257129055
195485,30164.523215733934
195486,26181.244016218465
195487,63827.45252021821
195488,25595.781555972062
195489,38200.49882420851
195490,-10064.972377914935
195491,71326.51200438756
195492,69578.44363253564
195493,59894.189091651235
195494,76073.1036547143
195495,49622.27174316393
195496,49194.471463147085
195497,-10145.603377716616
195498,50615.270789749455
195499,63036.09590716474
195500,43340.25854198448
195501,35303.77987373434
195502,64760.88552330155
195503,27397.525635147467
195504,49546.2630581744
195505,58616.66000962723
195506,61800.38959537726
195507,69676.48939770367
195508,24069.398793521337
195509,2959.801452735439
195510,62742.22404742567
195511,63575.8563705883
195512,52730.746802789625
195513,55583.020184396766
195514,57187.452720653266
195515,27855.393470045645
195516,66191.1276524486
195517,27474.986422772054
195518,50060.88827079395
195519,72637.69553481182
195520,-5336.350671840366
195521,19754.328139531426
195522,39692.89013619954
195523,80848.09482617024
195524,63786.7448694529
195525,31974.19027998671
195526,56577.42509206571
195527,50127.77971462766
195528,9674.427015517373
195529,15151.891326071229
195530,57330.6903060982
195531,34103.63699046848
195532,57619.63326326106
195533,28954.430995301344
195534,37760.23195118969
195535,61577.359772943426
195536,40307.252929419745
195537,42215.05479738349
195538,50405.16906653112
195539,46692.092557780445
195540,59870.54855501931
195541,70813.71552011278
195542,65824.58426873712
195543,25296.70027657831
195544,17393.3070871206
195545,40874.33879479626
195546,67876.91768108401
195547,71115.49368932378
195548,12208.882373843808
195549,50194.151536771096
195550,59623.05432228185
195551,41552.12564058881
195552,-2291.18024760345
195553,12396.605338652618
195554,31434.063851557672
195555,38162.449495786335
195556,23832.41455436824
195557,48156.18155778805
195558,64977.206079661846
195559,76496.56956177438
195560,46450.194890786894
195561,47380.00140723167
195562,73094.76664713118
195563,70813.68784471788
195564,28833.437650962267
195565,33219.64466344891
195566,55683.493963957764
195567,2554.577650685329
195568,12956.900926545728
195569,45267.31900620228
195570,47869.46739161713
195571,22705.43562430283
195572,62773.81580526708
195573,34992.37048774492
195574,55353.26258937642
195575,35854.92635354865
195576,24010.3543770588
195577,26029.10695192218
195578,40843.204047942534
195579,11970.910799436271
195580,50729.26487870002
195581,-3796.4302930207923
195582,72223.96512260707
195583,59173.81624429021
195584,64468.127269482706
195585,42977.52030417556
195586,8684.462691487744
195587,44092.537054212764
195588,1430.5999231333844
195589,68894.88691276172
195590,37441.089833485894
195591,49489.89557737764
195592,5428.536998664029
195593,30639.369750743732
195594,39115.0846127891
195595,31845.178717579227
195596,48416.85926791374
195597,74009.76401524805
195598,49127.56721547479
195599,53454.75190109527
195600,65924.68576852325
195601,71720.78398142615
195602,76976.77046170086
195603,74193.14510623133
195604,18829.846071668435
195605,66911.52148409188
195606,47839.01901438646
195607,53933.315941862296
195608,43412.61778576905
195609,63501.951794364955
195610,63112.663740790915
195611,61922.599669117946
195612,20581.79225293314
195613,65538.40083347587
195614,61861.1675236146
195615,53565.70274312794
195616,52351.14283360541
195617,58918.01604503486
195618,31328.304830540437
195619,61569.09578494262
195620,75471.58156050509
195621,57313.00574563071
195622,36073.02327269828
195623,45625.876803519204
195624,21252.28422429692
195625,70026.10000018217
195626,44449.60211923998
195627,34109.07820474403
195628,11754.371617518365
195629,54106.30335510569
